Theta (degrees),Raw Intensity,Model Baseline,Corrected Net Intensity
24.1218,409098.9595,413331.7791528017,-4232.819652801729
24.1718,401752.459,402383.9050242994,-631.4460242994246
24.2218,397599.7583,391352.07234713295,6247.685952867032
24.2718,392115.3589,380236.08793810196,11879.27096189803
24.3218,387394.1592,369035.75871637696,18358.40048362303
24.3718,382362.8091,357750.89170246245,24611.91739753756
24.4218,377457.2085,346381.29401714867,31075.914482851338
24.4718,372078.2842,334926.7728804969,37151.51131950307
24.5218,365962.5586,323387.13561081653,42575.422989183455
24.5718,361610.5586,311762.189623673,49848.36897632701
24.6218,357173.4092,300051.74243090115,57121.66676909884
24.6718,351973.8838,288255.6016396256,63718.282160374394
24.7218,349447.1592,276373.57495129714,73073.58424870286
